session_id,user_id,session_start_ts,session_duration_sec,device_type,traffic_source,landing_page_type,pages_viewed,product_detail_views,search_used,search_queries_count,add_to_cart_count,remove_from_cart_count,checkout_started,checkout_steps_completed,error_events_count,avg_page_load_ms,returning_user,days_since_last_visit,prior_sessions_30d,prior_purchases_180d,purchase_made,order_value_usd
S103732,U0724,2026-01-10T12:12:46,506,desktop,paid_search,category,6,4,0,0,0,0,1,3,0,592,0,-1,2,0,1,42.73
S103733,U0012,2026-02-24T11:01:09,76,mobile,organic_search,home,4,3,0,0,1,1,0,0,1,623,1,12,9,2,0,0.0
S103734,U1641,2026-04-02T20:57:06,143,mobile,social,promo,4,0,1,2,0,0,0,0,0,557,1,7,12,2,0,0.0
S103735,U0902,2026-02-11T19:51:45,217,mobile,social,category,5,4,0,0,0,0,0,0,0,691,1,4,11,0,0,0.0
S103736,U1668,2026-02-21T16:52:54,111,desktop,paid_search,home,4,1,0,0,0,0,0,0,0,434,0,-1,1,0,1,47.05
S103737,U1151,2026-01-09T13:22:38,216,mobile,organic_search,home,5,2,1,0,2,1,0,0,0,712,1,2,9,0,0,0.0
S103738,U1145,2026-01-22T14:04:18,301,desktop,social,promo,8,4,1,1,0,0,0,0,0,593,1,1,11,0,1,42.91
S103739,U1288,2026-02-17T16:01:36,258,tablet,social,promo,5,4,1,1,1,1,0,0,0,742,1,5,12,2,0,0.0
S103740,U0007,2026-03-17T14:36:45,343,mobile,referral,promo,11,5,0,0,0,0,0,0,0,422,1,7,21,0,0,0.0
S103741,U0173,2026-02-04T02:21:07,255,mobile,direct,category,6,3,1,1,0,0,0,0,0,904,1,7,9,0,0,0.0
S103742,U1558,2026-01-18T16:22:38,251,mobile,social,home,6,5,1,1,2,0,0,0,0,530,0,-1,1,0,0,0.0
S103743,U1211,2026-01-17T17:28:38,161,mobile,organic_search,search,6,0,0,0,0,0,0,0,0,1002,1,3,6,2,0,0.0
S103744,U1487,2026-03-12T21:03:58,20,desktop,social,home,3,1,0,0,0,0,0,0,0,788,1,16,6,0,1,33.43
S103745,U1434,2026-02-16T13:18:43,85,mobile,email,home,6,3,1,2,0,0,0,0,0,724,1,3,10,1,0,0.0
S103746,U1698,2026-04-09T14:04:55,151,mobile,organic_search,home,5,1,1,1,0,0,0,0,0,866,1,0,2,0,0,0.0
S103747,U1101,2026-01-14T17:09:33,60,desktop,organic_search,promo,3,2,1,1,0,0,0,0,0,725,1,16,11,2,0,0.0
S103748,U0415,2026-02-01T06:02:24,107,desktop,organic_search,product,5,3,1,0,0,0,0,0,0,536,1,7,2,0,1,44.81
S103749,U0547,2026-04-07T19:04:14,103,tablet,organic_search,category,6,1,0,0,0,0,0,0,0,366,1,12,7,0,1,74.05
S103750,U1088,2026-01-11T14:14:04,20,tablet,direct,promo,2,1,0,0,0,0,0,0,0,542,0,-1,3,0,0,0.0
S103751,U0379,2026-03-08T21:17:09,135,desktop,direct,home,7,3,0,0,1,0,0,0,0,346,1,8,13,1,1,68.91
S103752,U1266,2026-03-27T02:18:07,177,desktop,direct,category,5,2,1,1,0,0,0,0,0,583,0,-1,1,0,1,40.57
S103753,U0913,2026-01-16T05:14:56,20,mobile,direct,home,4,3,0,0,0,0,0,0,0,927,0,-1,0,0,0,0.0
S103754,U0336,2026-01-15T00:21:28,373,tablet,referral,home,3,2,0,0,1,0,1,3,0,497,0,-1,0,0,1,67.86
S103755,U0053,2026-02-11T20:35:55,119,mobile,social,category,4,1,0,0,0,0,0,0,0,725,0,-1,1,0,0,0.0
S103756,U0171,2026-03-27T09:51:42,140,desktop,organic_search,home,5,4,0,0,1,1,0,0,0,442,0,-1,1,0,0,0.0
S103757,U1569,2026-02-22T23:07:14,167,desktop,email,category,5,3,0,0,1,0,0,0,0,563,0,-1,0,0,1,93.07
S103758,U0337,2026-04-01T11:42:42,242,desktop,organic_search,product,7,4,1,1,1,0,0,0,0,405,0,-1,1,1,0,0.0
S103759,U0228,2026-04-20T19:14:14,166,tablet,social,blog,8,4,0,0,1,1,0,0,0,593,1,22,10,1,1,12.65
S103760,U0571,2026-02-10T10:26:05,87,mobile,direct,product,3,1,0,0,0,0,0,0,0,689,1,3,13,4,0,0.0
S103761,U1147,2026-03-13T03:11:54,90,desktop,organic_search,product,1,0,0,0,0,0,0,0,0,514,1,2,2,0,0,0.0
S103762,U1086,2026-04-20T00:39:50,127,desktop,paid_search,product,8,3,0,0,1,0,0,0,1,619,1,16,20,1,1,33.15
S103763,U1673,2026-01-21T05:42:37,134,desktop,direct,product,4,1,0,0,0,0,0,0,0,710,0,-1,0,0,0,0.0
S103764,U0758,2026-04-19T08:33:02,188,desktop,direct,home,6,1,0,0,0,0,0,0,1,764,1,1,9,2,0,0.0
S103765,U1036,2026-04-01T04:11:39,153,desktop,paid_search,category,5,4,0,0,3,1,0,0,0,678,0,-1,1,0,1,72.74
S103766,U0567,2026-02-15T20:41:11,99,desktop,social,blog,4,1,0,0,1,0,0,0,0,596,0,-1,1,0,0,0.0
S103767,U0554,2026-03-27T20:22:54,20,tablet,direct,product,6,3,1,1,1,0,0,0,0,825,0,-1,2,0,0,0.0
S103768,U0859,2026-03-07T23:40:31,229,desktop,organic_search,category,7,3,0,0,0,0,0,0,0,594,1,1,10,0,0,0.0
S103769,U0072,2026-01-28T03:19:56,20,desktop,organic_search,category,2,1,0,0,0,0,0,0,0,644,0,-1,0,1,0,0.0
S103770,U1036,2026-02-20T14:58:56,44,desktop,paid_search,promo,1,0,0,0,0,0,0,0,0,652,0,-1,2,0,0,0.0
S103771,U1237,2026-03-03T19:53:18,312,desktop,organic_search,search,8,2,0,0,1,1,0,0,0,711,1,13,27,3,1,72.81
S103772,U1758,2026-04-11T04:32:52,98,tablet,social,home,3,0,0,0,0,0,0,0,0,564,1,19,0,2,1,133.15
S103773,U0443,2026-03-02T14:25:21,135,mobile,direct,home,5,2,1,1,0,0,0,0,0,691,1,19,10,0,0,0.0
S103774,U1394,2026-01-18T20:16:25,129,desktop,paid_search,product,1,1,0,0,0,0,0,0,0,531,1,8,2,0,0,0.0
S103775,U0831,2026-04-18T08:03:10,125,mobile,direct,blog,2,1,0,0,1,0,0,0,0,742,1,16,9,0,0,0.0
S103776,U1334,2026-02-04T01:22:42,52,mobile,paid_search,promo,6,2,0,0,1,1,0,0,1,703,1,12,6,0,0,0.0
S103777,U1545,2026-03-04T20:43:31,134,mobile,organic_search,product,4,1,0,0,0,0,0,0,0,968,0,-1,1,0,0,0.0
S103778,U0957,2026-04-14T07:14:48,358,mobile,direct,promo,6,2,1,2,0,0,0,0,0,680,1,8,5,2,0,0.0
S103779,U0603,2026-01-26T12:43:05,128,mobile,direct,search,6,0,0,0,0,0,0,0,1,756,1,6,15,1,0,0.0
S103780,U0025,2026-02-17T08:43:20,177,tablet,direct,category,6,4,0,0,2,0,0,0,0,424,1,4,2,1,1,60.77
S103781,U1713,2026-02-23T05:05:11,20,tablet,organic_search,home,3,1,0,0,0,0,0,0,0,691,1,7,8,0,0,0.0
S103782,U1333,2026-04-08T13:33:37,168,desktop,referral,promo,3,2,0,0,0,0,0,0,0,611,1,6,12,1,0,0.0
S103783,U1092,2026-01-25T18:30:36,257,mobile,direct,category,7,0,0,0,0,0,0,0,0,968,1,3,9,1,0,0.0
S103784,U0024,2026-01-10T15:51:00,32,mobile,social,product,5,0,1,0,0,0,0,0,3,808,1,5,16,3,0,0.0
S103785,U1174,2026-02-07T06:44:34,140,mobile,organic_search,search,6,2,0,0,0,0,0,0,0,665,0,-1,2,1,0,0.0
S103786,U0240,2026-03-31T23:49:57,225,mobile,email,product,7,4,1,2,2,1,0,0,0,693,1,2,3,0,0,0.0
S103787,U0391,2026-01-30T05:14:00,268,desktop,email,search,7,3,0,0,0,0,0,0,0,492,1,11,4,0,1,101.12
S103788,U0982,2026-03-05T06:28:45,211,desktop,referral,home,5,3,0,0,0,0,0,0,0,355,1,9,12,0,1,19.37
S103789,U1580,2026-04-20T19:30:57,73,mobile,paid_search,promo,1,0,0,0,0,0,0,0,0,602,1,1,6,0,0,0.0
S103790,U0765,2026-01-09T08:01:53,63,mobile,social,category,1,0,0,0,0,0,0,0,1,828,1,11,5,1,0,0.0
S103791,U1285,2026-02-12T00:42:28,171,mobile,organic_search,category,4,0,0,0,0,0,0,0,1,696,1,13,9,0,0,0.0
S103792,U0039,2026-02-23T17:47:23,94,desktop,paid_search,home,2,0,0,0,0,0,0,0,0,491,0,-1,1,0,1,56.16
S103793,U1465,2026-03-10T15:15:14,247,mobile,organic_search,product,6,4,0,0,1,1,0,0,0,476,1,7,7,0,0,0.0
S103794,U0917,2026-02-03T14:43:08,264,desktop,direct,product,4,4,1,2,2,1,0,0,0,577,1,11,8,1,1,76.13
S103795,U1025,2026-04-14T19:21:37,260,desktop,paid_search,category,4,1,1,0,0,0,0,0,0,535,1,27,3,1,1,33.97
S103796,U1686,2026-03-25T10:08:13,150,mobile,social,product,3,0,0,0,0,0,0,0,0,731,0,-1,0,0,0,0.0
S103797,U0235,2026-03-29T07:24:44,88,desktop,organic_search,search,1,0,1,1,0,0,0,0,0,683,1,2,8,1,0,0.0
S103798,U0211,2026-03-30T01:17:15,209,tablet,organic_search,category,5,5,0,0,1,0,0,0,0,625,1,2,19,0,1,77.21
S103799,U0436,2026-02-13T19:55:20,222,desktop,social,product,5,4,0,0,0,0,0,0,0,478,1,2,8,1,0,0.0
S103800,U0696,2026-02-23T21:00:12,64,mobile,email,home,5,3,0,0,0,0,0,0,0,819,1,0,13,2,0,0.0
S103801,U0180,2026-03-13T03:53:26,35,desktop,paid_search,blog,2,1,1,1,0,0,0,0,1,590,0,-1,1,1,0,0.0
S103802,U0447,2026-03-16T17:42:49,62,desktop,direct,home,2,0,0,0,0,0,0,0,1,782,1,10,6,1,0,0.0
S103803,U1719,2026-04-06T03:40:19,219,mobile,email,search,9,3,0,0,0,0,0,0,1,894,1,25,15,1,0,0.0
S103804,U1528,2026-03-01T08:07:37,91,tablet,email,promo,3,1,1,1,0,0,0,0,0,695,0,-1,0,0,0,0.0
S103805,U1196,2026-02-08T19:24:39,201,mobile,direct,blog,2,1,0,0,0,0,0,0,0,463,0,-1,1,0,0,0.0
S103806,U0325,2026-01-29T02:01:51,87,mobile,organic_search,category,3,1,0,0,0,0,0,0,1,633,1,15,2,3,0,0.0
S103807,U1563,2026-03-30T00:02:10,37,mobile,email,promo,4,2,0,0,0,0,0,0,0,938,1,17,0,0,0,0.0
S103808,U1500,2026-01-26T15:10:54,247,desktop,paid_search,search,5,3,0,0,0,0,1,0,0,682,1,13,6,0,1,36.11
S103809,U0384,2026-01-23T02:37:36,55,mobile,organic_search,category,6,2,0,0,0,0,0,0,0,816,1,9,13,4,0,0.0
S103810,U0750,2026-04-16T16:57:59,102,mobile,social,product,2,1,0,0,0,0,0,0,1,603,1,7,4,0,0,0.0
S103811,U0503,2026-01-09T04:35:20,255,desktop,social,search,5,3,0,0,1,0,0,0,0,848,0,-1,0,1,0,0.0
S103812,U1486,2026-01-05T12:11:56,132,desktop,organic_search,category,5,3,1,1,2,0,0,0,0,559,0,-1,1,1,0,0.0
S103813,U1743,2026-02-24T17:27:27,20,mobile,email,blog,2,0,0,0,0,0,0,0,0,653,0,-1,0,0,0,0.0
S103814,U1680,2026-02-24T00:07:53,84,mobile,email,product,6,2,1,1,0,0,0,0,0,511,1,4,11,2,0,0.0
S103815,U1487,2026-01-07T13:23:40,244,mobile,organic_search,category,7,3,0,0,0,0,0,0,0,767,1,0,6,2,0,0.0
S103816,U0678,2026-03-15T07:58:35,69,desktop,organic_search,home,4,3,1,0,0,0,0,0,0,526,1,12,3,2,1,30.92
S103817,U0387,2026-02-14T22:52:19,119,desktop,direct,home,5,1,0,0,0,0,0,0,0,520,1,9,21,1,0,0.0
S103818,U1101,2026-03-16T07:25:09,58,desktop,direct,search,6,5,0,0,0,0,0,0,1,792,1,18,8,2,0,0.0
S103819,U0966,2026-04-20T10:41:03,82,mobile,organic_search,category,5,2,0,0,0,0,0,0,1,667,1,5,3,1,0,0.0
S103820,U0513,2026-03-10T00:15:25,246,desktop,direct,category,5,1,0,0,0,0,1,2,0,521,1,7,10,2,1,30.25
S103821,U0481,2026-04-06T13:47:11,166,mobile,paid_search,home,7,1,0,0,1,0,0,0,0,831,1,3,10,2,0,0.0
S103822,U1758,2026-01-25T07:53:08,318,tablet,direct,home,3,2,0,0,0,0,1,2,0,668,1,0,5,0,1,74.83
S103823,U0263,2026-02-24T09:02:52,138,tablet,organic_search,promo,5,3,0,0,1,0,0,0,0,553,1,11,14,1,1,27.98
S103824,U1796,2026-04-11T01:37:56,20,mobile,direct,product,3,0,1,1,0,0,0,0,0,572,1,10,7,2,0,0.0
S103825,U0996,2026-01-15T17:09:49,263,mobile,paid_search,category,5,1,0,0,0,0,0,0,0,794,1,0,5,0,0,0.0
S103826,U1416,2026-01-10T21:36:04,356,desktop,organic_search,promo,4,2,0,0,1,0,1,3,0,335,0,-1,1,0,1,63.36
S103827,U0451,2026-02-02T20:54:02,137,mobile,organic_search,home,8,6,0,0,1,1,0,0,0,851,0,-1,3,0,0,0.0
S103828,U0488,2026-01-11T10:52:22,162,desktop,paid_search,product,4,1,1,3,0,0,0,0,0,546,0,-1,1,1,1,16.43
S103829,U0138,2026-04-09T00:00:03,395,desktop,organic_search,product,6,4,0,0,2,0,1,3,0,502,1,8,12,2,1,184.0
S103830,U1497,2026-04-13T10:07:29,137,desktop,organic_search,category,4,1,1,1,0,0,0,0,0,469,1,15,14,1,1,16.03
S103831,U0849,2026-02-18T19:32:54,178,mobile,direct,search,4,3,0,0,0,0,0,0,0,833,1,8,7,1,0,0.0
S103832,U0872,2026-01-21T08:48:40,134,mobile,paid_search,home,5,3,0,0,0,0,0,0,1,956,0,-1,1,0,0,0.0
S103833,U1586,2026-02-04T01:58:13,174,mobile,social,category,1,0,0,0,0,0,0,0,1,813,0,-1,1,0,0,0.0
S103834,U0911,2026-03-13T01:28:38,257,desktop,social,home,4,2,0,0,0,0,1,2,0,569,1,1,5,1,1,30.17
S103835,U0528,2026-02-16T11:08:33,226,desktop,organic_search,search,5,2,0,0,2,1,0,0,0,559,1,6,13,0,1,95.79
S103836,U0635,2026-03-02T17:03:27,107,desktop,paid_search,promo,5,2,1,2,0,0,0,0,0,715,1,14,22,4,1,36.98
S103837,U0182,2026-03-20T03:20:02,204,desktop,organic_search,blog,7,3,0,0,0,0,0,0,0,643,1,0,17,1,0,0.0
S103838,U0732,2026-03-28T19:27:30,315,mobile,direct,blog,5,0,0,0,0,0,0,0,0,700,1,1,2,0,0,0.0
S103839,U0451,2026-01-07T01:45:38,87,mobile,organic_search,category,3,1,0,0,0,0,0,0,0,548,0,-1,0,0,0,0.0
S103840,U1663,2026-02-26T05:11:16,137,mobile,organic_search,product,1,1,0,0,0,0,0,0,0,683,1,2,3,0,0,0.0
S103841,U0102,2026-02-01T11:31:29,71,mobile,direct,product,3,1,0,0,1,0,0,0,0,924,1,10,4,0,0,0.0
S103842,U0834,2026-03-25T02:40:03,266,mobile,email,product,3,3,0,0,1,0,0,0,0,675,1,1,8,1,0,0.0
S103843,U1047,2026-02-08T07:52:09,192,mobile,referral,home,6,3,0,0,1,0,0,0,0,780,1,6,10,2,0,0.0
S103844,U1706,2026-01-31T01:47:03,263,mobile,paid_search,product,7,3,0,0,0,0,0,0,1,925,1,0,23,2,0,0.0
S103845,U1642,2026-02-07T13:28:13,138,mobile,paid_search,search,3,1,1,1,0,0,0,0,0,484,0,-1,3,0,0,0.0
S103846,U0539,2026-03-05T15:13:12,178,mobile,direct,category,3,2,1,1,0,0,0,0,0,635,1,0,2,0,0,0.0
S103847,U0547,2026-02-25T18:51:23,176,desktop,organic_search,search,4,1,0,0,0,0,0,0,0,517,1,20,7,0,0,0.0
S103848,U1274,2026-03-28T00:41:30,186,desktop,organic_search,home,7,3,0,0,3,0,0,0,0,634,1,7,7,2,0,0.0
S103849,U1015,2026-02-28T07:50:08,61,mobile,organic_search,search,1,1,0,0,0,0,0,0,1,794,1,5,11,1,0,0.0
S103850,U0236,2026-03-24T15:38:09,101,mobile,social,blog,3,2,0,0,1,0,0,0,2,834,0,-1,2,0,0,0.0
S103851,U0506,2026-04-09T19:47:24,431,desktop,organic_search,blog,6,3,0,0,0,0,1,4,0,396,1,2,5,1,1,67.06
S103852,U1509,2026-04-19T21:43:50,56,mobile,email,product,2,2,0,0,0,0,0,0,0,828,1,15,5,0,0,0.0
S103853,U0242,2026-03-21T08:22:31,20,mobile,direct,product,3,1,0,0,0,0,0,0,0,693,1,5,14,2,0,0.0
S103854,U1181,2026-02-21T04:27:04,151,mobile,social,search,3,1,0,0,0,0,0,0,1,649,0,-1,1,0,0,0.0
S103855,U0842,2026-04-19T02:02:32,162,mobile,organic_search,promo,2,1,0,0,0,0,0,0,0,835,0,-1,2,0,0,0.0
S103856,U1712,2026-02-20T18:01:42,111,mobile,direct,search,4,2,0,0,0,0,0,0,0,815,1,11,15,3,0,0.0
S103857,U1530,2026-03-21T18:22:21,139,mobile,organic_search,home,3,2,0,0,0,0,0,0,0,881,1,13,11,3,0,0.0
S103858,U0266,2026-01-25T03:17:05,147,tablet,organic_search,home,4,1,0,0,0,0,0,0,0,788,0,-1,0,0,0,0.0
S103859,U1725,2026-01-09T19:41:32,122,desktop,email,blog,3,1,0,0,0,0,0,0,0,735,0,-1,2,0,0,0.0
S103860,U1771,2026-03-09T13:18:01,74,mobile,paid_search,blog,1,1,1,0,1,0,0,0,0,794,1,2,1,1,0,0.0
S103861,U1640,2026-04-03T04:38:15,71,desktop,organic_search,home,4,3,0,0,0,0,0,0,0,530,1,4,6,1,1,83.32
S103862,U0048,2026-04-06T14:25:57,259,mobile,social,product,5,2,0,0,1,0,0,0,0,854,1,2,3,0,0,0.0
S103863,U0372,2026-02-21T17:44:29,102,desktop,organic_search,home,4,1,0,0,0,0,0,0,0,601,1,2,11,0,0,0.0
S103864,U1606,2026-01-31T02:25:13,177,desktop,organic_search,product,4,3,1,4,0,0,0,0,1,596,0,-1,1,1,0,0.0
S103865,U0038,2026-03-30T09:15:34,63,desktop,email,category,3,3,0,0,0,0,0,0,0,638,1,20,7,0,1,65.02
S103866,U0374,2026-01-19T09:51:32,130,desktop,social,search,8,4,0,0,0,0,0,0,0,460,1,4,17,1,1,27.94
S103867,U0054,2026-02-23T18:55:58,120,desktop,organic_search,promo,4,0,0,0,0,0,0,0,0,516,1,28,5,0,1,48.77
S103868,U1161,2026-03-05T13:40:05,266,desktop,social,category,6,2,0,0,0,0,0,0,0,583,1,8,4,0,0,0.0
S103869,U0390,2026-03-17T05:20:38,146,mobile,direct,category,4,3,0,0,1,0,0,0,0,492,1,14,4,0,0,0.0
S103870,U0330,2026-02-17T17:31:15,114,mobile,social,product,2,1,0,0,0,0,0,0,0,614,0,-1,0,0,0,0.0
S103871,U0391,2026-02-22T01:44:05,77,mobile,social,promo,3,1,0,0,0,0,0,0,0,586,1,4,9,1,0,0.0
S103872,U1099,2026-01-13T04:04:57,247,mobile,referral,home,8,3,0,0,0,0,0,0,0,802,1,17,9,0,0,0.0
S103873,U1009,2026-01-14T17:05:41,222,desktop,organic_search,home,6,2,0,0,0,0,0,0,1,852,0,-1,0,0,0,0.0
S103874,U1794,2026-03-22T23:59:34,202,mobile,organic_search,product,1,0,0,0,0,0,0,0,0,602,0,-1,1,0,0,0.0
S103875,U0008,2026-01-23T19:38:42,178,mobile,direct,home,7,5,0,0,0,0,0,0,0,774,1,6,20,4,0,0.0
S103876,U0666,2026-02-28T14:52:32,110,mobile,social,promo,5,2,0,0,0,0,0,0,0,769,1,7,6,1,0,0.0
S103877,U0388,2026-04-02T14:42:45,177,mobile,organic_search,search,2,1,0,0,0,0,0,0,0,831,1,0,8,0,0,0.0
S103878,U1060,2026-04-04T06:25:26,147,mobile,direct,product,4,3,1,4,0,0,0,0,0,704,0,-1,0,0,0,0.0
S103879,U1261,2026-01-19T06:53:29,138,desktop,paid_search,home,5,0,0,0,0,0,0,0,1,781,1,29,5,1,1,61.33
S103880,U1064,2026-04-14T10:10:17,220,mobile,organic_search,home,7,3,0,0,0,0,0,0,0,945,1,1,11,2,0,0.0
S103881,U1150,2026-04-19T19:54:54,125,tablet,organic_search,category,6,3,1,1,1,1,0,0,0,420,0,-1,1,0,0,0.0
S103882,U0621,2026-04-15T22:26:15,226,mobile,organic_search,blog,3,2,0,0,1,1,1,3,0,710,1,7,4,0,0,0.0
S103883,U1243,2026-04-06T02:03:16,127,desktop,paid_search,product,3,1,0,0,0,0,0,0,0,541,1,3,10,1,1,30.0
S103884,U0441,2026-01-17T21:03:35,273,desktop,social,search,7,4,0,0,1,1,0,0,0,855,1,4,25,1,0,0.0
S103885,U0777,2026-01-19T16:00:25,92,mobile,organic_search,home,3,2,0,0,0,0,0,0,0,922,1,14,8,2,0,0.0
S103886,U1350,2026-02-28T09:42:43,185,mobile,direct,blog,5,2,1,1,0,0,0,0,0,577,0,-1,0,1,0,0.0
S103887,U0274,2026-02-25T23:28:18,223,tablet,referral,category,3,1,0,0,0,0,0,0,0,874,1,1,21,1,1,25.05
S103888,U1537,2026-02-06T07:23:04,101,mobile,direct,home,5,2,1,0,0,0,0,0,0,523,0,-1,0,0,0,0.0
S103889,U0071,2026-01-05T17:44:38,145,desktop,organic_search,home,6,2,1,1,0,0,0,0,0,750,1,6,6,0,1,61.77
S103890,U1624,2026-04-15T07:08:36,365,mobile,paid_search,search,6,2,0,0,2,0,1,4,0,454,1,6,17,0,1,99.6
S103891,U1171,2026-01-30T16:46:53,185,desktop,organic_search,home,7,2,0,0,0,0,0,0,0,447,1,17,10,1,0,0.0
S103892,U0861,2026-04-07T23:15:54,250,desktop,paid_search,product,4,3,1,0,1,0,0,0,0,877,1,55,13,0,1,78.34
S103893,U1441,2026-02-05T23:08:53,299,desktop,organic_search,blog,5,3,1,0,0,0,0,0,0,309,1,7,6,0,1,54.79
S103894,U1621,2026-04-18T19:08:10,621,desktop,referral,home,8,3,0,0,2,0,1,4,0,383,1,3,4,0,1,63.63
S103895,U1404,2026-03-21T03:24:42,75,desktop,organic_search,category,2,0,0,0,0,0,0,0,1,546,0,-1,0,0,0,0.0
S103896,U0918,2026-04-09T14:49:38,92,mobile,organic_search,blog,2,0,0,0,0,0,0,0,2,1036,1,13,8,2,0,0.0
S103897,U1433,2026-04-11T03:20:31,126,mobile,organic_search,category,6,3,1,1,0,0,0,0,0,551,0,-1,0,0,0,0.0
S103898,U0962,2026-02-22T08:08:10,229,desktop,organic_search,home,7,3,0,0,0,0,0,0,0,421,0,-1,0,0,1,85.03
S103899,U1210,2026-04-13T11:00:09,75,mobile,email,product,3,2,0,0,0,0,0,0,0,576,1,2,2,0,0,0.0
S103900,U0422,2026-03-26T12:07:44,138,mobile,organic_search,category,3,0,0,0,0,0,0,0,0,926,1,15,15,3,0,0.0
S103901,U1764,2026-01-19T14:51:58,129,mobile,email,promo,7,4,0,0,1,0,0,0,1,742,1,21,13,2,0,0.0
S103902,U1527,2026-02-21T04:50:21,167,desktop,social,home,5,2,1,2,1,1,0,0,0,367,1,0,3,0,1,86.71
S103903,U1131,2026-01-18T11:12:59,156,desktop,direct,product,3,1,0,0,0,0,0,0,1,646,1,10,6,2,1,67.45
S103904,U1103,2026-03-31T08:15:48,171,mobile,organic_search,category,8,5,0,0,1,0,0,0,0,815,1,2,4,0,0,0.0
S103905,U1473,2026-01-17T07:44:14,115,desktop,organic_search,promo,5,2,0,0,0,0,0,0,0,708,1,2,22,2,0,0.0
S103906,U0005,2026-01-18T21:08:47,194,mobile,paid_search,category,1,0,1,3,0,0,0,0,0,419,1,14,1,0,0,0.0
S103907,U0455,2026-03-25T13:23:02,163,desktop,organic_search,home,4,1,0,0,0,0,0,0,0,733,1,40,7,0,0,0.0
S103908,U0297,2026-02-11T10:26:50,203,desktop,email,category,6,4,0,0,2,1,0,0,0,621,1,7,11,2,1,20.75
S103909,U0137,2026-02-23T21:39:06,30,tablet,social,promo,2,0,0,0,0,0,0,0,0,564,1,0,3,0,1,34.06
S103910,U0187,2026-02-20T20:01:20,123,mobile,organic_search,product,4,2,0,0,0,0,0,0,2,854,1,4,1,0,0,0.0
S103911,U0541,2026-03-31T06:22:15,296,desktop,organic_search,home,8,5,0,0,1,0,0,0,0,590,1,1,4,0,1,70.96
S103912,U1220,2026-03-23T18:57:22,193,desktop,social,blog,4,2,0,0,2,0,0,0,0,831,0,-1,0,0,0,0.0
S103913,U0755,2026-03-03T23:52:26,128,mobile,organic_search,home,1,0,0,0,0,0,0,0,0,719,0,-1,1,0,0,0.0
S103914,U1065,2026-01-21T19:03:15,253,tablet,organic_search,promo,4,2,0,0,0,0,0,0,0,724,0,-1,1,0,0,0.0
S103915,U0914,2026-02-17T23:41:24,188,mobile,direct,home,6,3,0,0,0,0,0,0,0,417,0,-1,1,0,0,0.0
S103916,U1348,2026-02-22T02:59:54,331,mobile,direct,product,6,2,0,0,0,0,1,1,0,792,0,-1,1,0,0,0.0
S103917,U0629,2026-03-18T07:31:59,123,desktop,direct,category,5,2,0,0,0,0,0,0,0,417,0,-1,0,0,1,63.14
S103918,U1646,2026-01-31T06:31:15,308,mobile,organic_search,search,4,0,1,5,0,0,0,0,0,613,1,3,8,2,0,0.0
S103919,U1496,2026-03-08T11:03:35,261,mobile,organic_search,product,5,2,0,0,0,0,0,0,0,615,1,5,16,0,0,0.0
S103920,U0672,2026-02-21T14:23:47,208,mobile,email,home,7,4,0,0,2,0,0,0,0,1110,1,3,16,2,0,0.0
S103921,U0141,2026-03-28T03:18:23,134,mobile,social,home,5,1,0,0,1,0,0,0,1,796,1,37,14,2,0,0.0
S103922,U1066,2026-02-12T19:48:22,92,tablet,direct,product,1,1,0,0,1,1,0,0,0,740,1,0,8,0,0,0.0
S103923,U1419,2026-02-20T02:46:07,234,mobile,social,category,8,2,0,0,0,0,0,0,0,577,1,3,9,1,0,0.0
S103924,U1735,2026-01-25T23:13:17,203,tablet,paid_search,category,2,2,0,0,0,0,1,2,0,596,1,4,5,3,1,46.05
S103925,U1207,2026-03-25T04:33:18,172,mobile,referral,product,5,2,1,0,1,0,0,0,0,857,1,8,6,2,0,0.0
S103926,U0294,2026-01-23T22:00:43,278,mobile,organic_search,product,3,2,0,0,0,0,1,4,0,742,1,5,9,1,0,0.0
S103927,U0337,2026-01-22T01:52:42,124,desktop,direct,product,3,2,0,0,0,0,0,0,0,667,0,-1,1,0,1,27.69
S103928,U0064,2026-02-03T19:33:35,345,mobile,direct,category,11,8,1,1,1,0,0,0,0,702,1,9,24,3,0,0.0
S103929,U0616,2026-03-30T08:40:14,274,mobile,referral,search,11,3,1,1,0,0,0,0,0,768,1,1,27,2,0,0.0
S103930,U1658,2026-01-23T10:08:31,214,mobile,direct,search,3,0,0,0,0,0,0,0,0,580,1,16,8,0,0,0.0
S103931,U1242,2026-04-20T15:41:19,333,mobile,direct,category,8,3,0,0,0,0,0,0,0,576,1,6,6,3,0,0.0
S103932,U0574,2026-02-22T12:09:34,115,desktop,social,product,2,1,0,0,0,0,0,0,0,837,1,5,19,2,0,0.0
S103933,U0094,2026-03-21T18:30:46,410,mobile,referral,blog,7,6,1,3,0,0,0,0,0,797,1,4,7,0,0,0.0
S103934,U0674,2026-03-09T02:52:45,172,mobile,social,home,10,5,0,0,0,0,0,0,0,727,1,0,12,3,0,0.0
S103935,U1716,2026-02-20T20:22:45,237,tablet,direct,category,5,1,1,1,0,0,0,0,0,738,1,13,10,0,0,0.0
S103936,U0399,2026-01-09T02:12:59,37,mobile,organic_search,search,2,1,0,0,0,0,0,0,0,424,1,12,9,2,0,0.0
