session_id,user_id,session_start_ts,session_duration_sec,device_type,traffic_source,landing_page_type,pages_viewed,product_detail_views,search_used,search_queries_count,add_to_cart_count,remove_from_cart_count,checkout_started,checkout_steps_completed,error_events_count,avg_page_load_ms,returning_user,days_since_last_visit,prior_sessions_30d,prior_purchases_180d,purchase_made,order_value_usd
S103484,U0797,2026-03-27T23:56:12,178,mobile,paid_search,search,4,1,0,0,0,0,0,0,0,537,0,-1,1,0,0,0.0
S103485,U0537,2026-02-07T09:05:11,159,desktop,paid_search,blog,3,2,1,2,0,0,0,0,0,570,1,8,6,1,0,0.0
S103486,U0881,2026-01-31T06:29:32,80,mobile,organic_search,home,5,2,0,0,1,0,0,0,0,969,1,10,15,1,0,0.0
S103487,U0374,2026-04-18T17:25:05,299,desktop,organic_search,home,10,5,0,0,0,0,0,0,1,666,1,0,17,0,0,0.0
S103488,U0757,2026-02-06T06:45:29,227,mobile,organic_search,search,5,2,0,0,0,0,0,0,0,775,1,19,4,0,0,0.0
S103489,U1529,2026-04-02T21:21:28,94,desktop,email,home,6,1,1,0,0,0,0,0,0,938,1,6,15,0,0,0.0
S103490,U1779,2026-01-27T05:05:30,20,desktop,direct,blog,4,4,0,0,0,0,0,0,0,478,1,1,2,2,0,0.0
S103491,U1442,2026-02-19T15:51:53,35,desktop,organic_search,search,5,3,0,0,1,0,0,0,0,345,0,-1,2,0,0,0.0
S103492,U1769,2026-03-23T21:43:18,159,desktop,direct,blog,5,5,0,0,0,0,0,0,0,797,1,4,6,2,0,0.0
S103493,U1770,2026-04-09T08:22:16,106,mobile,organic_search,search,1,1,1,1,0,0,0,0,0,745,0,-1,0,0,0,0.0
S103494,U1450,2026-02-19T00:43:10,195,desktop,referral,promo,5,2,1,4,1,0,0,0,0,408,1,2,2,1,0,0.0
S103495,U1067,2026-01-27T11:56:57,150,mobile,social,promo,5,2,0,0,0,0,0,0,0,591,1,30,4,0,0,0.0
S103496,U1476,2026-03-28T10:19:58,155,desktop,email,category,4,0,0,0,0,0,0,0,2,827,1,0,3,0,0,0.0
S103497,U1116,2026-02-02T17:09:47,151,mobile,email,category,5,2,0,0,1,0,0,0,0,687,1,13,12,1,0,0.0
S103498,U0533,2026-03-13T05:29:04,140,mobile,direct,product,5,4,0,0,0,0,0,0,0,740,1,1,10,0,0,0.0
S103499,U0803,2026-03-20T15:16:29,177,mobile,referral,home,5,2,0,0,0,0,0,0,0,586,1,13,2,0,0,0.0
S103500,U0556,2026-01-25T02:18:41,20,mobile,direct,home,2,0,1,1,0,0,0,0,0,707,0,-1,0,0,0,0.0
S103501,U0884,2026-03-28T02:50:00,165,desktop,direct,category,7,2,0,0,1,0,0,0,0,595,0,-1,1,0,0,0.0
S103502,U1548,2026-04-01T22:29:58,40,mobile,social,category,2,2,0,0,0,0,0,0,1,782,0,-1,4,0,0,0.0
S103503,U1207,2026-04-08T06:46:42,167,mobile,referral,product,1,1,0,0,0,0,0,0,0,742,1,16,4,2,0,0.0
S103504,U1651,2026-04-04T06:51:37,169,desktop,referral,product,5,3,0,0,0,0,0,0,0,743,1,2,13,2,0,0.0
S103505,U0216,2026-01-23T03:41:32,102,mobile,organic_search,search,5,3,0,0,0,0,0,0,0,609,1,6,3,0,0,0.0
S103506,U0948,2026-02-27T15:07:04,222,desktop,direct,search,7,2,0,0,0,0,0,0,0,836,1,4,5,1,0,0.0
S103507,U0349,2026-01-19T09:10:04,176,mobile,paid_search,search,2,1,0,0,0,0,0,0,0,834,1,6,4,1,0,0.0
S103508,U1675,2026-03-20T06:32:12,185,mobile,paid_search,home,7,3,0,0,1,0,0,0,0,715,1,2,8,1,0,0.0
S103509,U0260,2026-03-09T02:14:12,353,tablet,social,product,3,2,0,0,0,0,1,4,0,545,1,15,9,1,1,35.01
S103510,U0546,2026-03-28T02:04:21,102,mobile,paid_search,home,8,3,1,3,0,0,0,0,0,758,1,0,8,1,0,0.0
S103511,U0280,2026-03-19T03:23:54,62,mobile,social,category,2,2,0,0,0,0,0,0,0,807,0,-1,0,0,0,0.0
S103512,U0923,2026-04-04T14:33:01,193,tablet,direct,category,5,3,0,0,0,0,0,0,2,865,1,10,3,1,0,0.0
S103513,U0670,2026-04-16T11:46:18,264,mobile,email,blog,6,3,1,2,2,1,0,0,1,763,1,30,4,0,0,0.0
S103514,U0995,2026-02-06T03:43:06,93,desktop,paid_search,category,3,0,0,0,0,0,0,0,0,610,1,5,7,0,0,0.0
S103515,U0698,2026-02-12T05:43:08,133,mobile,direct,home,5,3,0,0,0,0,0,0,0,782,1,0,6,2,0,0.0
S103516,U0070,2026-01-24T14:37:13,233,mobile,email,promo,6,1,1,3,1,0,0,0,0,694,1,2,9,1,0,0.0
S103517,U0663,2026-04-03T09:20:08,281,mobile,referral,blog,9,5,0,0,2,0,0,0,2,668,1,3,14,0,0,0.0
S103518,U1411,2026-02-24T16:32:47,141,mobile,referral,category,5,0,0,0,0,0,0,0,1,816,1,5,17,1,0,0.0
S103519,U1362,2026-03-26T23:27:02,135,mobile,paid_search,category,6,4,0,0,0,0,0,0,0,720,1,7,13,1,0,0.0
S103520,U0471,2026-04-20T13:20:48,115,desktop,paid_search,home,5,4,0,0,1,0,0,0,1,689,0,-1,1,0,0,0.0
S103521,U1153,2026-04-05T10:02:00,303,desktop,paid_search,promo,7,4,0,0,0,0,0,0,0,504,1,8,19,2,1,54.44
S103522,U1321,2026-02-10T06:26:51,231,desktop,organic_search,search,5,3,0,0,0,0,0,0,0,580,0,-1,4,0,0,0.0
S103523,U1148,2026-03-15T08:25:59,145,tablet,social,promo,3,1,1,1,0,0,0,0,0,732,1,19,2,0,0,0.0
S103524,U1283,2026-03-16T17:49:39,151,desktop,direct,search,5,2,1,2,0,0,0,0,0,482,1,7,7,0,0,0.0
S103525,U1136,2026-01-10T00:16:51,108,mobile,referral,search,10,7,0,0,0,0,0,0,0,698,1,3,19,5,0,0.0
S103526,U0729,2026-03-25T06:43:15,233,desktop,direct,product,2,0,0,0,0,0,0,0,0,536,1,13,3,0,0,0.0
S103527,U1321,2026-03-12T10:03:53,126,mobile,organic_search,home,2,1,0,0,0,0,0,0,1,745,0,-1,0,0,0,0.0
S103528,U0553,2026-02-26T02:03:44,252,mobile,email,home,3,0,1,1,0,0,0,0,0,648,1,4,8,2,0,0.0
S103529,U0306,2026-03-20T07:47:49,229,mobile,direct,promo,4,2,1,0,0,0,0,0,0,908,1,1,10,0,0,0.0
S103530,U0927,2026-01-07T19:23:00,100,desktop,referral,home,6,5,0,0,0,0,0,0,0,527,1,14,20,3,0,0.0
S103531,U0140,2026-01-23T00:52:07,294,mobile,organic_search,category,7,5,1,0,0,0,0,0,0,438,1,3,11,1,0,0.0
S103532,U0977,2026-03-24T07:44:38,131,tablet,email,blog,2,1,1,1,0,0,0,0,0,538,1,15,15,3,0,0.0
S103533,U0766,2026-04-12T05:33:46,221,mobile,direct,category,8,6,1,2,0,0,0,0,1,898,1,10,23,1,0,0.0
S103534,U1004,2026-02-18T00:30:16,238,desktop,direct,product,8,6,1,2,3,1,0,0,0,493,0,-1,2,0,0,0.0
S103535,U0033,2026-02-18T03:34:48,263,desktop,direct,home,5,1,0,0,0,0,0,0,0,691,1,2,1,0,0,0.0
S103536,U1465,2026-01-30T22:52:32,239,mobile,referral,search,8,4,0,0,1,1,0,0,0,712,1,24,7,1,0,0.0
S103537,U0423,2026-03-26T15:24:58,177,desktop,referral,home,4,3,0,0,0,0,0,0,0,718,1,6,11,1,0,0.0
S103538,U1550,2026-02-18T02:07:42,61,desktop,organic_search,home,6,3,0,0,1,0,0,0,0,527,1,11,4,1,0,0.0
S103539,U1029,2026-02-17T11:15:21,140,mobile,social,product,1,1,0,0,0,0,0,0,0,671,1,4,9,1,0,0.0
S103540,U0850,2026-01-22T07:54:50,188,desktop,social,category,5,2,0,0,0,0,0,0,0,523,1,5,1,1,0,0.0
S103541,U0432,2026-02-17T06:47:39,169,desktop,paid_search,home,5,2,0,0,0,0,0,0,0,558,1,11,7,0,1,19.42
S103542,U1425,2026-03-03T21:14:18,156,desktop,direct,home,3,2,0,0,2,0,0,0,0,574,0,-1,0,0,0,0.0
S103543,U0225,2026-03-02T03:00:50,187,mobile,paid_search,category,5,2,1,1,1,0,0,0,0,662,1,30,5,0,0,0.0
S103544,U1351,2026-02-25T23:25:41,195,mobile,referral,search,4,2,1,0,0,0,0,0,1,867,0,-1,1,0,0,0.0
S103545,U0295,2026-02-02T13:49:31,224,tablet,organic_search,search,7,5,0,0,1,0,0,0,0,699,0,-1,2,0,0,0.0
S103546,U0656,2026-03-07T01:27:11,171,mobile,organic_search,home,4,1,0,0,0,0,0,0,1,771,1,4,8,1,0,0.0
S103547,U1046,2026-03-28T16:41:46,20,mobile,social,home,1,1,0,0,0,0,0,0,1,913,0,-1,1,1,0,0.0
S103548,U1647,2026-01-29T11:55:27,60,mobile,referral,home,2,1,0,0,0,0,0,0,0,809,0,-1,2,1,0,0.0
S103549,U0654,2026-01-07T06:26:06,181,mobile,email,home,6,2,0,0,0,0,0,0,1,652,1,1,8,2,0,0.0
S103550,U0612,2026-01-18T21:01:19,327,desktop,direct,product,8,3,0,0,0,0,0,0,1,829,1,1,16,1,0,0.0
S103551,U1427,2026-03-11T03:43:15,54,mobile,social,category,2,1,1,1,0,0,0,0,0,468,1,3,5,1,0,0.0
S103552,U0216,2026-02-18T17:30:41,217,mobile,organic_search,product,5,1,0,0,0,0,0,0,0,639,1,13,8,1,0,0.0
S103553,U0123,2026-03-12T10:23:49,183,desktop,paid_search,promo,6,4,0,0,0,0,0,0,0,598,1,11,12,0,0,0.0
S103554,U0183,2026-01-16T18:46:19,290,mobile,organic_search,category,4,4,0,0,0,0,1,3,0,721,0,-1,0,1,0,0.0
S103555,U1779,2026-04-06T00:23:48,109,mobile,referral,category,1,0,1,1,0,0,0,0,0,756,1,6,2,1,0,0.0
S103556,U0723,2026-03-20T05:21:01,323,mobile,organic_search,blog,12,5,1,2,0,0,0,0,0,895,1,1,15,1,0,0.0
S103557,U0586,2026-04-12T23:23:06,421,mobile,direct,blog,10,7,0,0,0,0,0,0,0,657,1,4,6,0,1,33.11
S103558,U0124,2026-04-08T12:53:50,57,desktop,social,home,5,1,0,0,0,0,0,0,0,677,1,2,7,1,0,0.0
S103559,U1085,2026-02-21T04:20:50,38,mobile,organic_search,home,4,1,0,0,0,0,0,0,1,630,0,-1,2,0,0,0.0
S103560,U1555,2026-03-31T07:48:58,67,mobile,paid_search,category,3,2,0,0,0,0,0,0,0,849,1,33,9,1,0,0.0
S103561,U0117,2026-03-27T05:28:11,204,desktop,organic_search,home,7,1,0,0,0,0,0,0,0,750,1,20,4,1,0,0.0
S103562,U1242,2026-02-02T17:34:14,162,desktop,social,product,4,1,0,0,0,0,0,0,1,890,1,3,7,1,0,0.0
S103563,U0697,2026-04-09T20:25:34,63,desktop,paid_search,search,2,1,0,0,0,0,0,0,0,521,1,10,5,1,0,0.0
S103564,U0729,2026-01-17T20:42:08,56,desktop,email,category,2,0,1,0,0,0,0,0,0,499,1,6,3,0,0,0.0
S103565,U0742,2026-02-20T22:07:38,82,mobile,referral,promo,6,4,1,0,1,0,0,0,0,548,1,6,18,1,0,0.0
S103566,U1414,2026-04-13T20:00:58,203,mobile,direct,category,4,2,1,0,1,0,0,0,0,539,1,4,10,1,0,0.0
S103567,U0806,2026-02-01T08:50:35,20,mobile,paid_search,product,5,4,0,0,1,0,0,0,0,903,1,6,4,1,0,0.0
S103568,U0833,2026-02-22T18:16:48,69,mobile,email,product,5,0,0,0,0,0,0,0,1,677,1,5,15,2,0,0.0
S103569,U0407,2026-02-08T05:28:55,300,mobile,referral,blog,7,4,0,0,0,0,0,0,0,601,1,15,5,1,0,0.0
S103570,U0697,2026-02-11T11:20:27,200,desktop,organic_search,home,6,3,1,0,1,0,0,0,0,431,1,0,8,2,0,0.0
S103571,U1453,2026-04-13T02:19:01,114,mobile,direct,home,3,2,0,0,0,0,0,0,0,789,1,5,7,0,0,0.0
S103572,U0510,2026-03-10T12:09:04,185,mobile,referral,product,3,1,0,0,0,0,0,0,0,706,1,3,17,0,0,0.0
S103573,U0663,2026-03-05T11:57:35,131,mobile,organic_search,home,5,2,0,0,0,0,0,0,0,793,1,20,18,3,0,0.0
S103574,U0783,2026-04-12T00:35:48,155,mobile,social,category,2,0,0,0,0,0,0,0,0,764,0,-1,0,0,0,0.0
S103575,U0888,2026-01-20T01:17:13,20,desktop,direct,category,7,6,0,0,1,1,0,0,0,791,1,1,7,1,0,0.0
S103576,U1457,2026-01-09T02:42:06,146,mobile,organic_search,blog,5,4,0,0,1,0,0,0,0,740,1,7,6,0,0,0.0
S103577,U0618,2026-03-04T21:07:39,81,mobile,organic_search,promo,1,0,1,1,0,0,0,0,0,939,1,25,13,1,0,0.0
S103578,U1185,2026-04-19T03:27:22,126,mobile,organic_search,product,1,1,0,0,0,0,0,0,0,718,0,-1,1,1,0,0.0
S103579,U1411,2026-03-02T02:14:45,162,mobile,social,home,3,3,1,1,0,0,0,0,0,860,1,5,7,0,0,0.0
S103580,U1341,2026-04-12T18:04:47,110,mobile,organic_search,promo,4,2,0,0,1,0,0,0,1,783,0,-1,2,0,0,0.0
S103581,U1679,2026-03-18T15:47:38,162,mobile,referral,home,5,0,0,0,0,0,0,0,1,803,1,3,5,1,0,0.0
S103582,U1028,2026-02-21T15:27:37,120,desktop,direct,home,4,0,0,0,0,0,0,0,1,576,1,6,4,2,0,0.0
S103583,U0523,2026-04-16T17:22:06,103,mobile,organic_search,product,5,4,0,0,1,0,0,0,0,540,0,-1,0,0,0,0.0
S103584,U1112,2026-02-23T20:37:31,167,desktop,social,category,6,0,0,0,0,0,0,0,0,546,0,-1,0,1,0,0.0
S103585,U0566,2026-02-25T01:41:10,173,mobile,paid_search,search,2,1,1,2,0,0,0,0,0,682,1,10,2,0,0,0.0
S103586,U0415,2026-03-04T10:44:04,85,desktop,direct,product,6,3,0,0,1,0,0,0,0,544,1,5,8,1,0,0.0
S103587,U1166,2026-03-06T21:47:55,34,mobile,organic_search,home,3,1,0,0,0,0,0,0,0,561,0,-1,1,0,0,0.0
S103588,U0289,2026-01-30T19:23:38,166,mobile,email,category,3,0,1,0,0,0,0,0,0,645,1,8,5,0,0,0.0
S103589,U1139,2026-03-23T05:12:11,164,desktop,paid_search,home,2,1,1,0,0,0,0,0,0,742,1,16,4,0,0,0.0
S103590,U1195,2026-01-23T22:11:23,176,mobile,paid_search,promo,4,2,0,0,0,0,0,0,0,531,1,15,6,2,0,0.0
S103591,U1348,2026-03-12T18:29:56,132,desktop,referral,product,5,2,0,0,0,0,0,0,0,688,0,-1,2,0,0,0.0
S103592,U0644,2026-02-12T06:09:01,21,tablet,paid_search,blog,3,2,0,0,0,0,0,0,0,736,1,3,5,0,0,0.0
S103593,U0471,2026-02-13T14:08:48,208,desktop,social,category,2,0,0,0,0,0,1,1,0,610,0,-1,3,0,0,0.0
S103594,U0169,2026-03-12T05:40:25,276,mobile,paid_search,category,7,5,0,0,1,0,0,0,1,692,1,2,7,1,0,0.0
S103595,U1629,2026-01-23T06:02:30,110,mobile,direct,home,2,0,0,0,0,0,0,0,0,762,1,5,7,2,0,0.0
S103596,U1507,2026-02-16T18:46:33,512,desktop,social,promo,6,4,0,0,1,0,1,4,0,461,1,15,14,2,0,0.0
S103597,U1435,2026-02-01T06:51:43,104,mobile,referral,product,1,1,0,0,0,0,0,0,0,619,1,1,7,1,0,0.0
S103598,U1085,2026-04-01T09:46:26,216,mobile,social,home,5,4,1,1,1,0,0,0,0,706,0,-1,3,1,0,0.0
S103599,U1236,2026-03-30T14:35:58,147,mobile,organic_search,product,4,2,0,0,0,0,0,0,2,751,1,16,11,0,0,0.0
S103600,U1021,2026-03-11T02:26:46,229,tablet,paid_search,category,6,1,0,0,0,0,0,0,0,456,1,17,8,0,0,0.0
S103601,U0110,2026-04-14T22:19:55,224,mobile,email,home,4,2,1,1,1,0,0,0,0,685,1,5,12,3,0,0.0
S103602,U0623,2026-01-22T22:03:19,433,desktop,social,product,5,3,1,3,0,0,1,2,0,353,1,23,3,0,0,0.0
S103603,U1702,2026-04-19T20:28:52,162,desktop,direct,home,6,3,0,0,1,0,0,0,1,916,1,1,10,0,0,0.0
S103604,U0616,2026-02-22T07:42:58,219,tablet,paid_search,product,6,1,0,0,0,0,0,0,0,583,1,1,19,1,0,0.0
S103605,U1123,2026-01-20T17:59:54,85,desktop,organic_search,category,2,1,0,0,0,0,0,0,0,515,0,-1,0,0,0,0.0
S103606,U0578,2026-03-29T02:51:02,171,mobile,social,home,4,1,1,2,0,0,0,0,1,985,1,11,7,0,0,0.0
S103607,U0423,2026-04-09T11:12:43,44,desktop,organic_search,home,6,1,0,0,0,0,0,0,0,650,1,16,13,1,0,0.0
S103608,U0427,2026-01-30T23:15:05,225,desktop,direct,search,7,4,0,0,1,0,0,0,1,827,0,-1,0,0,0,0.0
S103609,U0021,2026-02-02T14:58:51,69,desktop,organic_search,blog,7,5,0,0,0,0,0,0,0,480,1,7,3,0,0,0.0
S103610,U0865,2026-03-22T12:01:48,278,tablet,direct,promo,6,1,1,1,0,0,0,0,0,596,1,0,6,1,0,0.0
S103611,U0737,2026-03-18T05:51:13,209,desktop,direct,product,5,3,0,0,1,0,0,0,0,666,1,3,10,2,0,0.0
S103612,U1294,2026-03-14T12:24:30,118,desktop,organic_search,home,5,2,0,0,0,0,0,0,0,592,1,4,1,0,0,0.0
S103613,U0001,2026-03-02T00:26:18,129,mobile,organic_search,search,1,1,1,4,0,0,0,0,0,641,0,-1,0,0,0,0.0
S103614,U0743,2026-02-17T12:03:18,137,mobile,direct,home,4,4,0,0,1,0,0,0,0,608,1,0,6,1,0,0.0
S103615,U0644,2026-01-18T13:53:44,196,desktop,referral,product,4,2,0,0,0,0,0,0,0,538,1,5,7,1,0,0.0
S103616,U1173,2026-02-12T19:53:23,203,desktop,organic_search,home,4,2,1,2,2,0,0,0,0,625,1,13,10,1,0,0.0
S103617,U1158,2026-04-19T20:29:03,78,mobile,referral,home,7,3,0,0,0,0,0,0,0,406,1,14,20,0,0,0.0
S103618,U1541,2026-03-02T22:27:40,137,desktop,organic_search,product,7,1,0,0,0,0,0,0,0,308,1,35,7,2,0,0.0
S103619,U0416,2026-01-19T15:53:01,231,desktop,organic_search,home,5,1,1,2,0,0,0,0,1,633,1,26,4,0,0,0.0
S103620,U1701,2026-02-10T21:26:35,94,mobile,direct,category,4,1,1,0,0,0,0,0,0,561,0,-1,1,0,0,0.0
S103621,U0037,2026-01-31T01:58:53,150,tablet,direct,product,2,0,0,0,0,0,1,2,0,569,1,25,1,1,0,0.0
S103622,U1643,2026-02-07T02:52:56,122,desktop,organic_search,home,4,3,1,0,0,0,0,0,0,499,1,1,2,1,0,0.0
S103623,U0861,2026-03-09T00:59:36,201,desktop,direct,category,6,3,0,0,0,0,0,0,0,679,1,23,9,2,0,0.0
S103624,U0188,2026-01-14T20:38:31,189,mobile,paid_search,promo,1,1,0,0,0,0,0,0,1,875,1,33,8,0,0,0.0
S103625,U0472,2026-04-11T00:03:01,170,mobile,paid_search,home,5,2,0,0,0,0,0,0,1,765,0,-1,1,0,0,0.0
S103626,U0195,2026-02-14T14:55:40,146,mobile,organic_search,home,8,4,0,0,0,0,0,0,0,694,1,4,7,2,0,0.0
S103627,U0389,2026-03-24T07:07:02,62,desktop,email,home,3,3,0,0,0,0,0,0,1,609,1,17,2,0,0,0.0
S103628,U0731,2026-02-24T14:27:02,143,mobile,paid_search,category,2,1,1,1,0,0,0,0,0,357,0,-1,1,1,0,0.0
S103629,U1491,2026-04-01T10:44:22,162,mobile,referral,product,4,3,1,1,0,0,0,0,0,832,1,18,10,2,0,0.0
S103630,U1544,2026-01-29T21:47:21,316,mobile,social,product,5,2,0,0,0,0,0,0,0,941,1,33,16,2,0,0.0
S103631,U0182,2026-03-06T14:28:56,185,tablet,email,product,5,2,0,0,1,1,0,0,1,651,1,15,11,0,0,0.0
S103632,U1668,2026-02-13T02:03:43,314,desktop,organic_search,search,6,2,0,0,0,0,0,0,0,566,0,-1,2,0,0,0.0
S103633,U0389,2026-03-30T02:48:21,199,desktop,paid_search,category,6,1,1,1,0,0,0,0,0,609,1,1,6,0,0,0.0
S103634,U1643,2026-02-24T13:52:36,207,tablet,organic_search,home,6,2,0,0,1,0,0,0,0,640,1,6,4,0,0,0.0
S103635,U0683,2026-04-16T04:42:12,237,desktop,direct,category,6,3,0,0,0,0,0,0,0,529,1,0,8,0,0,0.0
S103636,U1413,2026-04-07T00:58:32,238,tablet,organic_search,home,6,3,1,0,0,0,0,0,0,545,0,-1,2,1,0,0.0
S103637,U0314,2026-03-14T04:41:07,129,desktop,organic_search,category,5,3,0,0,0,0,0,0,1,676,0,-1,3,0,0,0.0
S103638,U1357,2026-01-22T18:26:39,171,mobile,paid_search,search,1,1,1,0,0,0,0,0,1,731,1,0,6,1,0,0.0
S103639,U0937,2026-01-09T10:39:26,113,mobile,direct,home,5,2,0,0,0,0,0,0,0,837,1,9,6,0,0,0.0
S103640,U1125,2026-01-30T11:59:05,172,desktop,organic_search,category,5,3,1,2,1,0,0,0,0,469,1,17,0,0,0,0.0
S103641,U1527,2026-02-19T13:22:28,299,desktop,direct,blog,5,4,0,0,0,0,1,4,0,414,1,21,3,1,0,0.0
S103642,U0370,2026-04-14T17:32:20,178,mobile,email,category,2,0,0,0,0,0,0,0,0,754,0,-1,1,0,0,0.0
S103643,U1015,2026-04-11T13:32:25,115,mobile,organic_search,product,2,2,1,0,2,0,0,0,0,810,1,0,10,0,0,0.0
S103644,U0030,2026-02-10T22:40:54,98,tablet,organic_search,product,4,2,1,1,0,0,0,0,1,652,1,2,8,3,0,0.0
S103645,U0472,2026-02-21T07:34:16,106,mobile,referral,home,3,3,0,0,1,0,0,0,0,799,0,-1,0,1,0,0.0
S103646,U0725,2026-03-12T01:25:39,170,mobile,organic_search,home,4,2,1,2,1,1,0,0,0,524,1,4,5,0,0,0.0
S103647,U0264,2026-04-06T19:50:47,151,mobile,direct,blog,5,3,0,0,0,0,0,0,0,567,1,42,5,0,0,0.0
S103648,U0516,2026-02-01T17:27:51,161,mobile,social,promo,5,3,0,0,0,0,0,0,0,709,1,1,15,4,0,0.0
S103649,U0712,2026-04-12T21:17:38,141,mobile,direct,search,6,2,0,0,0,0,0,0,0,615,1,5,7,2,0,0.0
S103650,U0849,2026-03-06T20:54:33,20,mobile,organic_search,search,4,4,0,0,1,0,0,0,0,455,1,1,2,0,0,0.0
S103651,U0754,2026-04-18T02:42:13,181,mobile,referral,search,6,2,1,0,0,0,0,0,1,624,1,2,17,2,0,0.0
S103652,U0440,2026-02-03T18:19:33,104,mobile,paid_search,category,3,0,0,0,0,0,0,0,0,870,1,6,18,0,0,0.0
S103653,U1561,2026-02-27T01:38:02,254,desktop,paid_search,product,8,3,0,0,1,0,0,0,0,640,1,11,6,1,0,0.0
S103654,U1718,2026-02-27T07:55:24,149,mobile,direct,promo,2,2,0,0,0,0,0,0,2,838,1,1,6,1,0,0.0
S103655,U0490,2026-03-13T19:06:43,368,desktop,organic_search,category,7,3,0,0,0,0,0,0,0,632,1,18,13,2,0,0.0
S103656,U1331,2026-01-14T16:09:25,112,mobile,email,home,8,6,0,0,0,0,0,0,1,848,1,2,9,0,0,0.0
S103657,U0419,2026-01-25T06:08:47,61,mobile,organic_search,product,3,2,0,0,0,0,0,0,0,542,0,-1,3,0,0,0.0
S103658,U1453,2026-03-23T05:28:07,104,mobile,email,home,1,1,0,0,0,0,0,0,0,568,1,9,1,0,0,0.0
S103659,U0634,2026-01-31T17:16:05,20,desktop,paid_search,home,4,1,1,0,0,0,0,0,1,613,0,-1,1,1,0,0.0
S103660,U0828,2026-03-31T17:47:39,158,desktop,referral,product,5,2,0,0,0,0,0,0,0,704,1,7,9,2,0,0.0
S103661,U0571,2026-03-30T19:09:46,318,mobile,email,search,6,2,0,0,0,0,0,0,0,807,1,2,15,2,0,0.0
S103662,U1397,2026-01-20T15:14:20,189,mobile,direct,product,6,2,1,2,0,0,0,0,0,848,1,21,9,1,0,0.0
S103663,U0583,2026-01-16T23:01:32,79,desktop,social,promo,9,6,0,0,1,0,0,0,1,682,1,11,5,0,0,0.0
S103664,U0185,2026-01-13T12:05:00,252,mobile,organic_search,promo,6,3,1,2,0,0,0,0,0,640,0,-1,1,0,0,0.0
S103665,U1415,2026-03-16T11:33:08,309,desktop,direct,category,4,2,1,1,0,0,1,3,0,591,1,20,9,1,0,0.0
S103666,U1507,2026-01-08T06:34:51,99,tablet,organic_search,home,3,0,0,0,0,0,0,0,0,625,1,3,16,1,0,0.0
S103667,U1652,2026-01-19T05:53:38,89,mobile,organic_search,promo,1,1,1,4,0,0,0,0,0,686,1,1,6,1,0,0.0
S103668,U1237,2026-01-16T01:10:39,310,tablet,organic_search,product,9,4,1,2,0,0,0,0,0,615,1,1,21,1,0,0.0
S103669,U1618,2026-01-14T02:32:51,151,mobile,referral,search,4,1,0,0,0,0,0,0,0,723,0,-1,2,0,0,0.0
S103670,U0439,2026-03-19T11:58:11,103,mobile,paid_search,home,3,0,0,0,0,0,0,0,1,719,1,21,1,2,0,0.0
S103671,U1123,2026-02-06T12:39:31,140,desktop,referral,search,6,3,1,1,0,0,0,0,0,528,0,-1,2,0,0,0.0
S103672,U1583,2026-03-02T07:28:38,86,mobile,referral,home,4,3,0,0,0,0,0,0,0,693,1,18,6,0,0,0.0
S103673,U1747,2026-01-29T11:06:28,231,mobile,paid_search,product,9,4,1,1,1,1,0,0,0,699,1,4,10,1,0,0.0
S103674,U0062,2026-01-08T18:06:47,213,desktop,organic_search,category,6,4,0,0,0,0,0,0,1,651,1,5,5,2,0,0.0
S103675,U0397,2026-04-15T21:36:12,169,tablet,organic_search,category,5,2,1,2,1,0,0,0,0,725,1,5,17,1,0,0.0
S103676,U0687,2026-03-05T01:32:23,131,desktop,direct,search,7,2,1,1,0,0,0,0,0,624,1,7,3,1,0,0.0
S103677,U1075,2026-02-12T23:05:12,167,mobile,paid_search,promo,7,2,0,0,1,1,0,0,0,383,1,9,21,1,0,0.0
S103678,U0818,2026-04-07T18:58:23,20,mobile,organic_search,search,2,0,0,0,0,0,0,0,0,620,1,8,2,0,0,0.0
S103679,U1345,2026-03-18T15:22:56,139,mobile,paid_search,product,4,1,1,2,0,0,0,0,1,908,1,6,8,2,0,0.0
S103680,U1521,2026-02-22T19:58:01,118,desktop,direct,search,2,1,0,0,0,0,0,0,0,539,1,5,2,0,0,0.0
S103681,U0662,2026-01-31T02:36:08,65,mobile,direct,category,5,5,0,0,0,0,0,0,0,756,1,15,21,3,0,0.0
S103682,U0074,2026-01-15T12:44:18,145,mobile,organic_search,category,5,3,1,0,1,0,0,0,1,694,1,6,13,0,0,0.0
S103683,U0063,2026-04-05T01:58:08,78,desktop,social,home,3,1,0,0,0,0,0,0,0,795,1,12,8,1,0,0.0
S103684,U0065,2026-04-18T22:31:15,51,mobile,organic_search,search,4,3,0,0,1,0,0,0,0,816,1,5,9,0,0,0.0
S103685,U0207,2026-03-05T19:23:26,333,desktop,direct,category,7,3,0,0,0,0,0,0,0,387,1,2,4,0,0,0.0
S103686,U1496,2026-04-18T18:37:53,97,mobile,referral,home,3,3,0,0,0,0,0,0,0,653,1,7,21,0,0,0.0
S103687,U0183,2026-01-28T19:22:39,277,mobile,organic_search,product,6,1,0,0,0,0,0,0,0,865,0,-1,1,0,0,0.0
S103688,U1422,2026-02-13T13:53:47,107,tablet,organic_search,product,2,1,0,0,1,0,0,0,0,680,1,22,5,1,0,0.0
S103689,U1503,2026-04-12T14:03:41,93,mobile,organic_search,product,5,2,0,0,0,0,0,0,0,698,1,6,6,2,0,0.0
